"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/06/2017 07:51:05PM","169 ms","OK","San Jose (CA)"
"up","10/06/2017 07:50:05PM","192 ms","OK","Tampa (FL)"
"up","10/06/2017 07:49:05PM","183 ms","OK","Chicago (IL)"
"up","10/06/2017 07:48:05PM","329 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 07:47:05PM","232 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 07:46:05PM","466 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 07:45:05PM","307 ms","OK","Phoenix (AZ)"
"up","10/06/2017 07:44:05PM","149 ms","OK","London (UK)"
"up","10/06/2017 07:43:05PM","188 ms","OK","Seattle 2)"
"up","10/06/2017 07:42:05PM","278 ms","OK","Athens (Greece)"
"up","10/06/2017 07:41:05PM","145 ms","OK","San Jose (CA)"
"up","10/06/2017 07:40:05PM","277 ms","OK","Tampa (FL)"
"up","10/06/2017 07:39:05PM","36 ms","OK","Chicago (IL)"
"up","10/06/2017 07:38:05PM","191 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 07:37:05PM","131 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 07:36:05PM","244 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 07:35:05PM","254 ms","OK","Phoenix (AZ)"
"up","10/06/2017 07:34:05PM","66 ms","OK","London (UK)"
"up","10/06/2017 07:33:05PM","299 ms","OK","Seattle 2)"
"up","10/06/2017 07:32:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 07:31:05PM","116 ms","OK","San Jose (CA)"
"up","10/06/2017 07:30:05PM","236 ms","OK","Tampa (FL)"
"up","10/06/2017 07:29:05PM","381 ms","OK","Chicago (IL)"
"up","10/06/2017 07:28:05PM","177 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 07:27:05PM","61 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 07:26:05PM","286 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 07:25:05PM","153 ms","OK","Phoenix (AZ)"
"up","10/06/2017 07:24:05PM","125 ms","OK","London (UK)"
"up","10/06/2017 07:23:05PM","210 ms","OK","Seattle 2)"
"up","10/06/2017 07:22:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 07:21:05PM","234 ms","OK","San Jose (CA)"
"up","10/06/2017 07:20:05PM","225 ms","OK","Tampa (FL)"
"up","10/06/2017 07:19:05PM","47 ms","OK","Chicago (IL)"
"up","10/06/2017 07:18:05PM","182 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 07:17:05PM","79 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 07:16:05PM","283 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 07:15:05PM","208 ms","OK","Phoenix (AZ)"
"up","10/06/2017 07:14:05PM","121 ms","OK","London (UK)"
"up","10/06/2017 07:13:05PM","217 ms","OK","Seattle 2)"
"up","10/06/2017 07:12:05PM","243 ms","OK","Athens (Greece)"
"up","10/06/2017 07:11:05PM","378 ms","OK","San Jose (CA)"
"up","10/06/2017 07:10:05PM","349 ms","OK","Tampa (FL)"
"up","10/06/2017 07:09:05PM","84 ms","OK","Chicago (IL)"
"up","10/06/2017 07:08:05PM","174 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 07:07:05PM","69 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 07:06:05PM","139 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 07:05:05PM","345 ms","OK","Phoenix (AZ)"
"up","10/06/2017 07:04:05PM","108 ms","OK","London (UK)"
"up","10/06/2017 07:03:05PM","118 ms","OK","Seattle 2)"
"up","10/06/2017 07:02:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 07:01:05PM","70 ms","OK","San Jose (CA)"
"up","10/06/2017 07:00:05PM","492 ms","OK","Tampa (FL)"
"up","10/06/2017 06:59:05PM","49 ms","OK","Chicago (IL)"
"up","10/06/2017 06:58:05PM","185 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:57:05PM","61 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:56:05PM","285 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:55:05PM","150 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:54:05PM","129 ms","OK","London (UK)"
"up","10/06/2017 06:53:05PM","121 ms","OK","Seattle 2)"
"up","10/06/2017 06:52:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 06:51:05PM","200 ms","OK","San Jose (CA)"
"up","10/06/2017 06:50:05PM","217 ms","OK","Tampa (FL)"
"up","10/06/2017 06:49:05PM","167 ms","OK","Chicago (IL)"
"up","10/06/2017 06:48:05PM","334 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:47:05PM","303 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:46:05PM","310 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:45:05PM","376 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:44:05PM","405 ms","OK","London (UK)"
"up","10/06/2017 06:43:05PM","158 ms","OK","Seattle 2)"
"up","10/06/2017 06:42:05PM","281 ms","OK","Athens (Greece)"
"up","10/06/2017 06:41:05PM","140 ms","OK","San Jose (CA)"
"up","10/06/2017 06:40:05PM","276 ms","OK","Tampa (FL)"
"up","10/06/2017 06:39:05PM","44 ms","OK","Chicago (IL)"
"up","10/06/2017 06:38:05PM","171 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:37:05PM","69 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:36:05PM","288 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:35:05PM","148 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:34:05PM","95 ms","OK","London (UK)"
"up","10/06/2017 06:33:05PM","354 ms","OK","Seattle 2)"
"up","10/06/2017 06:32:05PM","245 ms","OK","Athens (Greece)"
"up","10/06/2017 06:31:05PM","264 ms","OK","San Jose (CA)"
"up","10/06/2017 06:30:05PM","469 ms","OK","Tampa (FL)"
"up","10/06/2017 06:29:05PM","54 ms","OK","Chicago (IL)"
"up","10/06/2017 06:28:05PM","173 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:27:05PM","139 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:26:05PM","220 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:25:05PM","143 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:24:05PM","49 ms","OK","London (UK)"
"up","10/06/2017 06:23:05PM","234 ms","OK","Seattle 2)"
"up","10/06/2017 06:22:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 06:21:05PM","137 ms","OK","San Jose (CA)"
"up","10/06/2017 06:20:05PM","107 ms","OK","Tampa (FL)"
"up","10/06/2017 06:19:05PM","54 ms","OK","Chicago (IL)"
"up","10/06/2017 06:18:05PM","189 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:17:05PM","87 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:16:05PM","330 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:15:05PM","177 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:14:05PM","44 ms","OK","London (UK)"
"up","10/06/2017 06:13:05PM","143 ms","OK","Seattle 2)"
"up","10/06/2017 06:12:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 06:11:05PM","106 ms","OK","San Jose (CA)"
"up","10/06/2017 06:10:05PM","221 ms","OK","Tampa (FL)"
"up","10/06/2017 06:09:05PM","26 ms","OK","Chicago (IL)"
"up","10/06/2017 06:08:05PM","189 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 06:07:05PM","79 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 06:06:05PM","388 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 06:05:05PM","150 ms","OK","Phoenix (AZ)"
"up","10/06/2017 06:04:05PM","133 ms","OK","London (UK)"
"up","10/06/2017 06:03:05PM","167 ms","OK","Seattle 2)"
"up","10/06/2017 06:02:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 06:01:05PM","128 ms","OK","San Jose (CA)"
"up","10/06/2017 06:00:05PM","194 ms","OK","Tampa (FL)"
"up","10/06/2017 05:59:05PM","43 ms","OK","Chicago (IL)"
"up","10/06/2017 05:58:05PM","184 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:57:05PM","63 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:56:05PM","261 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:55:05PM","167 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:54:05PM","53 ms","OK","London (UK)"
"up","10/06/2017 05:53:05PM","187 ms","OK","Seattle 2)"
"up","10/06/2017 05:52:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 05:51:05PM","77 ms","OK","San Jose (CA)"
"up","10/06/2017 05:50:05PM","373 ms","OK","Tampa (FL)"
"up","10/06/2017 05:49:05PM","173 ms","OK","Chicago (IL)"
"up","10/06/2017 05:48:05PM","334 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:47:05PM","290 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:46:05PM","138 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:45:05PM","307 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:44:05PM","92 ms","OK","London (UK)"
"up","10/06/2017 05:43:05PM","144 ms","OK","Seattle 2)"
"up","10/06/2017 05:42:05PM","284 ms","OK","Athens (Greece)"
"up","10/06/2017 05:41:05PM","189 ms","OK","San Jose (CA)"
"up","10/06/2017 05:40:05PM","232 ms","OK","Tampa (FL)"
"up","10/06/2017 05:39:05PM","27 ms","OK","Chicago (IL)"
"up","10/06/2017 05:38:05PM","185 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:37:05PM","77 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:36:05PM","404 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:35:05PM","186 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:34:05PM","47 ms","OK","London (UK)"
"up","10/06/2017 05:33:05PM","302 ms","OK","Seattle 2)"
"up","10/06/2017 05:32:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 05:31:05PM","345 ms","OK","San Jose (CA)"
"up","10/06/2017 05:30:05PM","318 ms","OK","Tampa (FL)"
"up","10/06/2017 05:29:05PM","275 ms","OK","Chicago (IL)"
"up","10/06/2017 05:28:05PM","185 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:27:05PM","81 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:26:05PM","136 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:25:05PM","180 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:24:05PM","539 ms","OK","London (UK)"
"up","10/06/2017 05:23:05PM","155 ms","OK","Seattle 2)"
"up","10/06/2017 05:22:05PM","257 ms","OK","Athens (Greece)"
"up","10/06/2017 05:21:05PM","106 ms","OK","San Jose (CA)"
"up","10/06/2017 05:20:05PM","311 ms","OK","Tampa (FL)"
"up","10/06/2017 05:19:05PM","51 ms","OK","Chicago (IL)"
"up","10/06/2017 05:18:05PM","177 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:17:05PM","117 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:16:05PM","490 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:15:05PM","152 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:14:05PM","65 ms","OK","London (UK)"
"up","10/06/2017 05:13:05PM","205 ms","OK","Seattle 2)"
"up","10/06/2017 05:12:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 05:11:05PM","204 ms","OK","San Jose (CA)"
"up","10/06/2017 05:10:05PM","371 ms","OK","Tampa (FL)"
"up","10/06/2017 05:09:05PM","55 ms","OK","Chicago (IL)"
"up","10/06/2017 05:08:05PM","179 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 05:07:05PM","85 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 05:06:05PM","317 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 05:05:05PM","172 ms","OK","Phoenix (AZ)"
"up","10/06/2017 05:04:05PM","109 ms","OK","London (UK)"
"up","10/06/2017 05:03:05PM","177 ms","OK","Seattle 2)"
"up","10/06/2017 05:02:05PM","243 ms","OK","Athens (Greece)"
"up","10/06/2017 05:01:05PM","66 ms","OK","San Jose (CA)"
"up","10/06/2017 05:00:05PM","290 ms","OK","Tampa (FL)"
"up","10/06/2017 04:59:05PM","60 ms","OK","Chicago (IL)"
"up","10/06/2017 04:58:05PM","177 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:57:05PM","90 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:56:05PM","127 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:55:05PM","222 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:54:05PM","38 ms","OK","London (UK)"
"up","10/06/2017 04:53:05PM","139 ms","OK","Seattle 2)"
"up","10/06/2017 04:52:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 04:51:05PM","163 ms","OK","San Jose (CA)"
"up","10/06/2017 04:50:05PM","455 ms","OK","Tampa (FL)"
"up","10/06/2017 04:49:05PM","237 ms","OK","Chicago (IL)"
"up","10/06/2017 04:48:05PM","350 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:47:05PM","274 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:46:05PM","259 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:45:05PM","363 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:44:05PM","72 ms","OK","London (UK)"
"up","10/06/2017 04:43:05PM","175 ms","OK","Seattle 2)"
"up","10/06/2017 04:42:05PM","281 ms","OK","Athens (Greece)"
"up","10/06/2017 04:41:05PM","159 ms","OK","San Jose (CA)"
"up","10/06/2017 04:40:05PM","279 ms","OK","Tampa (FL)"
"up","10/06/2017 04:39:05PM","169 ms","OK","Chicago (IL)"
"up","10/06/2017 04:38:05PM","201 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:37:05PM","136 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:36:05PM","88 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:35:05PM","139 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:34:05PM","93 ms","OK","London (UK)"
"up","10/06/2017 04:33:05PM","370 ms","OK","Seattle 2)"
"up","10/06/2017 04:32:05PM","244 ms","OK","Athens (Greece)"
"up","10/06/2017 04:31:05PM","345 ms","OK","San Jose (CA)"
"up","10/06/2017 04:30:05PM","261 ms","OK","Tampa (FL)"
"up","10/06/2017 04:29:05PM","176 ms","OK","Chicago (IL)"
"up","10/06/2017 04:28:05PM","177 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:27:05PM","98 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:26:05PM","76 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:25:05PM","129 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:24:05PM","61 ms","OK","London (UK)"
"up","10/06/2017 04:23:05PM","188 ms","OK","Seattle 2)"
"up","10/06/2017 04:22:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 04:21:05PM","81 ms","OK","San Jose (CA)"
"up","10/06/2017 04:20:05PM","194 ms","OK","Tampa (FL)"
"up","10/06/2017 04:19:05PM","36 ms","OK","Chicago (IL)"
"up","10/06/2017 04:18:05PM","187 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:17:05PM","100 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:16:05PM","388 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:15:05PM","206 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:14:05PM","120 ms","OK","London (UK)"
"up","10/06/2017 04:13:05PM","111 ms","OK","Seattle 2)"
"up","10/06/2017 04:12:05PM","243 ms","OK","Athens (Greece)"
"up","10/06/2017 04:11:05PM","88 ms","OK","San Jose (CA)"
"up","10/06/2017 04:10:05PM","573 ms","OK","Tampa (FL)"
"up","10/06/2017 04:09:05PM","47 ms","OK","Chicago (IL)"
"up","10/06/2017 04:08:05PM","182 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 04:07:05PM","80 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 04:06:05PM","513 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 04:05:05PM","134 ms","OK","Phoenix (AZ)"
"up","10/06/2017 04:04:05PM","124 ms","OK","London (UK)"
"up","10/06/2017 04:03:05PM","226 ms","OK","Seattle 2)"
"up","10/06/2017 04:02:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 04:01:05PM","122 ms","OK","San Jose (CA)"
"up","10/06/2017 04:00:05PM","355 ms","OK","Tampa (FL)"
"up","10/06/2017 03:59:05PM","30 ms","OK","Chicago (IL)"
"up","10/06/2017 03:58:05PM","182 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:57:05PM","65 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:56:05PM","295 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:55:05PM","228 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:54:05PM","69 ms","OK","London (UK)"
"up","10/06/2017 03:53:05PM","141 ms","OK","Seattle 2)"
"up","10/06/2017 03:52:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 03:51:05PM","69 ms","OK","San Jose (CA)"
"up","10/06/2017 03:50:05PM","291 ms","OK","Tampa (FL)"
"up","10/06/2017 03:49:05PM","55 ms","OK","Chicago (IL)"
"up","10/06/2017 03:48:05PM","342 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:47:05PM","230 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:46:05PM","218 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:45:05PM","397 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:44:05PM","35 ms","OK","London (UK)"
"up","10/06/2017 03:43:05PM","163 ms","OK","Seattle 2)"
"up","10/06/2017 03:42:05PM","280 ms","OK","Athens (Greece)"
"up","10/06/2017 03:41:05PM","165 ms","OK","San Jose (CA)"
"up","10/06/2017 03:40:05PM","252 ms","OK","Tampa (FL)"
"up","10/06/2017 03:39:05PM","47 ms","OK","Chicago (IL)"
"up","10/06/2017 03:38:05PM","178 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:37:05PM","75 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:36:05PM","260 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:35:05PM","235 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:34:05PM","461 ms","OK","London (UK)"
"up","10/06/2017 03:33:05PM","328 ms","OK","Seattle 2)"
"up","10/06/2017 03:32:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 03:31:05PM","300 ms","OK","San Jose (CA)"
"up","10/06/2017 03:30:05PM","298 ms","OK","Tampa (FL)"
"up","10/06/2017 03:29:05PM","156 ms","OK","Chicago (IL)"
"up","10/06/2017 03:28:05PM","188 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:27:05PM","71 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:26:05PM","331 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:25:05PM","260 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:24:05PM","186 ms","OK","London (UK)"
"up","10/06/2017 03:23:05PM","153 ms","OK","Seattle 2)"
"up","10/06/2017 03:22:05PM","267 ms","OK","Athens (Greece)"
"up","10/06/2017 03:21:05PM","31 ms","OK","San Jose (CA)"
"up","10/06/2017 03:20:05PM","253 ms","OK","Tampa (FL)"
"up","10/06/2017 03:19:05PM","258 ms","OK","Chicago (IL)"
"up","10/06/2017 03:18:05PM","181 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:17:05PM","108 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:16:05PM","327 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:15:05PM","240 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:14:05PM","104 ms","OK","London (UK)"
"up","10/06/2017 03:13:05PM","175 ms","OK","Seattle 2)"
"up","10/06/2017 03:12:05PM","241 ms","OK","Athens (Greece)"
"up","10/06/2017 03:11:05PM","135 ms","OK","San Jose (CA)"
"up","10/06/2017 03:10:05PM","403 ms","OK","Tampa (FL)"
"up","10/06/2017 03:09:05PM","53 ms","OK","Chicago (IL)"
"up","10/06/2017 03:08:05PM","176 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 03:07:05PM","73 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 03:06:05PM","351 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 03:05:05PM","215 ms","OK","Phoenix (AZ)"
"up","10/06/2017 03:04:05PM","115 ms","OK","London (UK)"
"up","10/06/2017 03:03:05PM","154 ms","OK","Seattle 2)"
"up","10/06/2017 03:02:05PM","244 ms","OK","Athens (Greece)"
"up","10/06/2017 03:01:05PM","129 ms","OK","San Jose (CA)"
"up","10/06/2017 03:00:05PM","349 ms","OK","Tampa (FL)"
"up","10/06/2017 02:59:05PM","44 ms","OK","Chicago (IL)"
"up","10/06/2017 02:58:05PM","183 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:57:05PM","71 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:56:05PM","303 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:55:05PM","492 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:54:05PM","96 ms","OK","London (UK)"
"up","10/06/2017 02:53:05PM","144 ms","OK","Seattle 2)"
"up","10/06/2017 02:52:05PM","242 ms","OK","Athens (Greece)"
"up","10/06/2017 02:51:05PM","146 ms","OK","San Jose (CA)"
"up","10/06/2017 02:50:05PM","419 ms","OK","Tampa (FL)"
"up","10/06/2017 02:49:05PM","84 ms","OK","Chicago (IL)"
"up","10/06/2017 02:48:05PM","338 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:47:05PM","242 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:46:05PM","220 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:45:05PM","378 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:44:05PM","49 ms","OK","London (UK)"
"up","10/06/2017 02:43:05PM","159 ms","OK","Seattle 2)"
"up","10/06/2017 02:42:05PM","366 ms","OK","Athens (Greece)"
"up","10/06/2017 02:41:05PM","165 ms","OK","San Jose (CA)"
"up","10/06/2017 02:40:05PM","558 ms","OK","Tampa (FL)"
"up","10/06/2017 02:39:05PM","52 ms","OK","Chicago (IL)"
"up","10/06/2017 02:38:05PM","196 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:37:05PM","135 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:36:05PM","117 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:35:05PM","350 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:34:05PM","67 ms","OK","London (UK)"
"up","10/06/2017 02:33:05PM","566 ms","OK","Seattle 2)"
"up","10/06/2017 02:32:05PM","311 ms","OK","Athens (Greece)"
"up","10/06/2017 02:31:05PM","274 ms","OK","San Jose (CA)"
"up","10/06/2017 02:30:05PM","279 ms","OK","Tampa (FL)"
"up","10/06/2017 02:29:05PM","201 ms","OK","Chicago (IL)"
"up","10/06/2017 02:28:05PM","178 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:27:05PM","128 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:26:05PM","330 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:25:05PM","232 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:24:05PM","126 ms","OK","London (UK)"
"up","10/06/2017 02:23:05PM","186 ms","OK","Seattle 2)"
"up","10/06/2017 02:22:05PM","292 ms","OK","Athens (Greece)"
"up","10/06/2017 02:21:05PM","109 ms","OK","San Jose (CA)"
"up","10/06/2017 02:20:05PM","247 ms","OK","Tampa (FL)"
"up","10/06/2017 02:19:05PM","81 ms","OK","Chicago (IL)"
"up","10/06/2017 02:18:05PM","181 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:17:05PM","63 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:16:05PM","294 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:15:05PM","287 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:14:05PM","99 ms","OK","London (UK)"
"up","10/06/2017 02:13:05PM","140 ms","OK","Seattle 2)"
"up","10/06/2017 02:12:05PM","292 ms","OK","Athens (Greece)"
"up","10/06/2017 02:11:05PM","121 ms","OK","San Jose (CA)"
"up","10/06/2017 02:10:05PM","167 ms","OK","Tampa (FL)"
"up","10/06/2017 02:09:05PM","49 ms","OK","Chicago (IL)"
"up","10/06/2017 02:08:05PM","182 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 02:07:05PM","118 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 02:06:05PM","209 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 02:05:05PM","234 ms","OK","Phoenix (AZ)"
"up","10/06/2017 02:04:05PM","143 ms","OK","London (UK)"
"up","10/06/2017 02:03:05PM","121 ms","OK","Seattle 2)"
"up","10/06/2017 02:02:05PM","315 ms","OK","Athens (Greece)"
"up","10/06/2017 02:01:05PM","41 ms","OK","San Jose (CA)"
"up","10/06/2017 02:00:05PM","587 ms","OK","Tampa (FL)"
"up","10/06/2017 01:59:05PM","53 ms","OK","Chicago (IL)"
"up","10/06/2017 01:58:05PM","184 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 01:57:05PM","93 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 01:56:05PM","269 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 01:55:05PM","145 ms","OK","Phoenix (AZ)"
"up","10/06/2017 01:54:05PM","96 ms","OK","London (UK)"
"up","10/06/2017 01:53:05PM","155 ms","OK","Seattle 2)"
"up","10/06/2017 01:52:05PM","291 ms","OK","Athens (Greece)"
"up","10/06/2017 01:51:05PM","174 ms","OK","San Jose (CA)"
"up","10/06/2017 01:50:05PM","396 ms","OK","Tampa (FL)"
"up","10/06/2017 01:49:05PM","39 ms","OK","Chicago (IL)"
"up","10/06/2017 01:48:05PM","341 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 01:47:05PM","246 ms","OK","St. Louis 2 (MO)"
"up","10/06/2017 01:46:05PM","212 ms","OK","Philadelphia 2 (PA)"
"up","10/06/2017 01:45:05PM","430 ms","OK","Phoenix (AZ)"
"up","10/06/2017 01:44:05PM","37 ms","OK","London (UK)"
"up","10/06/2017 01:43:05PM","690 ms","OK","Seattle 2)"
"up","10/06/2017 01:42:05PM","323 ms","OK","Athens (Greece)"
"up","10/06/2017 01:41:05PM","145 ms","OK","San Jose (CA)"
"up","10/06/2017 01:40:05PM","196 ms","OK","Tampa (FL)"
"up","10/06/2017 01:39:05PM","53 ms","OK","Chicago (IL)"
"up","10/06/2017 01:38:05PM","184 ms","OK","Las Vegas 3 (NV)"
"up","10/06/2017 01:37:05PM","149 ms","OK","St. Louis 2 (MO)"
