"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/09/2017 11:03:58AM","38 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:02:58AM","193 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 11:01:58AM","143 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:00:58AM","48 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:59:58AM","90 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:58:58AM","320 ms","OK","Seattle (WA)"
"up","10/09/2017 10:57:58AM","136 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:56:58AM","88 ms","OK","Dallas (TX)"
"up","10/09/2017 10:55:58AM","148 ms","OK","Seattle 2)"
"up","10/09/2017 10:54:58AM","156 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:53:58AM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:52:58AM","169 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:51:58AM","153 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:50:58AM","86 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:49:58AM","95 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:48:58AM","176 ms","OK","Seattle (WA)"
"up","10/09/2017 10:47:58AM","127 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:46:58AM","140 ms","OK","Dallas (TX)"
"up","10/09/2017 10:45:58AM","84 ms","OK","Seattle 2)"
"up","10/09/2017 10:44:58AM","217 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:43:58AM","39 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:42:58AM","420 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:41:58AM","109 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:40:58AM","49 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:39:58AM","89 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:38:58AM","266 ms","OK","Seattle (WA)"
"up","10/09/2017 10:37:58AM","153 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:36:58AM","131 ms","OK","Dallas (TX)"
"up","10/09/2017 10:35:58AM","193 ms","OK","Seattle 2)"
"up","10/09/2017 10:34:58AM","194 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:33:58AM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:32:58AM","439 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:31:58AM","111 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:30:58AM","61 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:29:58AM","88 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:28:58AM","104 ms","OK","Seattle (WA)"
"up","10/09/2017 10:27:58AM","142 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:26:58AM","84 ms","OK","Dallas (TX)"
"up","10/09/2017 10:25:58AM","104 ms","OK","Seattle 2)"
"up","10/09/2017 10:24:58AM","261 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:23:58AM","68 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:22:58AM","150 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:21:58AM","97 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:20:58AM","39 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:19:58AM","81 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:18:58AM","282 ms","OK","Seattle (WA)"
"up","10/09/2017 10:17:58AM","137 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:16:58AM","165 ms","OK","Dallas (TX)"
"up","10/09/2017 10:15:58AM","195 ms","OK","Seattle 2)"
"up","10/09/2017 10:14:58AM","131 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:13:58AM","40 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:12:58AM","157 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:11:58AM","117 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:10:58AM","50 ms","OK","Los Angeles (CA)"
"up","10/09/2017 10:09:58AM","84 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 10:08:58AM","316 ms","OK","Seattle (WA)"
"up","10/09/2017 10:07:58AM","320 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 10:06:58AM","218 ms","OK","Dallas (TX)"
"up","10/09/2017 10:05:58AM","68 ms","OK","Seattle 2)"
"up","10/09/2017 10:04:58AM","205 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 10:03:58AM","34 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:02:58AM","525 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 10:01:58AM","109 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:00:58AM","44 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:59:58AM","78 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:58:58AM","252 ms","OK","Seattle (WA)"
"up","10/09/2017 09:57:58AM","246 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:56:58AM","89 ms","OK","Dallas (TX)"
"up","10/09/2017 09:55:58AM","96 ms","OK","Seattle 2)"
"up","10/09/2017 09:54:58AM","94 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:53:58AM","43 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:52:58AM","415 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:51:58AM","133 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:50:58AM","49 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:49:58AM","86 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:48:58AM","342 ms","OK","Seattle (WA)"
"up","10/09/2017 09:47:58AM","143 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:46:58AM","137 ms","OK","Dallas (TX)"
"up","10/09/2017 09:45:58AM","204 ms","OK","Seattle 2)"
"up","10/09/2017 09:44:58AM","83 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:43:58AM","32 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:42:58AM","417 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:41:58AM","104 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:40:58AM","52 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:39:58AM","83 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:38:58AM","135 ms","OK","Seattle (WA)"
"up","10/09/2017 09:37:58AM","146 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:36:58AM","70 ms","OK","Dallas (TX)"
"up","10/09/2017 09:35:58AM","97 ms","OK","Seattle 2)"
"up","10/09/2017 09:34:58AM","201 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:33:58AM","29 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:32:58AM","433 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:31:58AM","103 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:30:58AM","49 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:29:58AM","77 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:28:58AM","268 ms","OK","Seattle (WA)"
"up","10/09/2017 09:27:58AM","128 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:26:58AM","76 ms","OK","Dallas (TX)"
"up","10/09/2017 09:25:58AM","65 ms","OK","Seattle 2)"
"up","10/09/2017 09:24:58AM","292 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:23:58AM","48 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:22:58AM","184 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:21:58AM","149 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:20:58AM","63 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:19:58AM","93 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:18:58AM","188 ms","OK","Seattle (WA)"
"up","10/09/2017 09:17:58AM","155 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:16:58AM","151 ms","OK","Dallas (TX)"
"up","10/09/2017 09:15:58AM","138 ms","OK","Seattle 2)"
"up","10/09/2017 09:14:58AM","121 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:13:58AM","74 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:12:58AM","419 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:11:58AM","118 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:10:58AM","35 ms","OK","Los Angeles (CA)"
"up","10/09/2017 09:09:58AM","187 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 09:08:58AM","159 ms","OK","Seattle (WA)"
"up","10/09/2017 09:07:58AM","311 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 09:06:58AM","63 ms","OK","Dallas (TX)"
"up","10/09/2017 09:05:58AM","140 ms","OK","Seattle 2)"
"up","10/09/2017 09:04:58AM","250 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 09:03:58AM","32 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:02:58AM","401 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 09:01:58AM","118 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:00:58AM","42 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:59:58AM","90 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:58:58AM","399 ms","OK","Seattle (WA)"
"up","10/09/2017 08:57:58AM","398 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:56:58AM","130 ms","OK","Dallas (TX)"
"up","10/09/2017 08:55:58AM","109 ms","OK","Seattle 2)"
"up","10/09/2017 08:54:58AM","243 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:53:58AM","48 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:52:58AM","436 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:51:58AM","121 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:50:58AM","40 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:49:58AM","77 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:48:58AM","236 ms","OK","Seattle (WA)"
"up","10/09/2017 08:47:58AM","141 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:46:58AM","213 ms","OK","Dallas (TX)"
"up","10/09/2017 08:45:58AM","87 ms","OK","Seattle 2)"
"up","10/09/2017 08:44:58AM","208 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:43:58AM","25 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:42:58AM","397 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:41:58AM","124 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:40:58AM","77 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:39:58AM","138 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:38:58AM","208 ms","OK","Seattle (WA)"
"up","10/09/2017 08:37:58AM","145 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:36:58AM","139 ms","OK","Dallas (TX)"
"up","10/09/2017 08:35:58AM","155 ms","OK","Seattle 2)"
"up","10/09/2017 08:34:58AM","195 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:33:58AM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:32:58AM","184 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:31:58AM","232 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:30:58AM","53 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:29:58AM","82 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:28:58AM","198 ms","OK","Seattle (WA)"
"up","10/09/2017 08:27:58AM","138 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:26:58AM","148 ms","OK","Dallas (TX)"
"up","10/09/2017 08:25:58AM","80 ms","OK","Seattle 2)"
"up","10/09/2017 08:24:58AM","259 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:23:58AM","33 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:22:58AM","207 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:21:58AM","102 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:20:58AM","57 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:19:58AM","89 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:18:58AM","98 ms","OK","Seattle (WA)"
"up","10/09/2017 08:17:58AM","151 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:16:58AM","95 ms","OK","Dallas (TX)"
"up","10/09/2017 08:15:58AM","118 ms","OK","Seattle 2)"
"up","10/09/2017 08:14:58AM","171 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:13:58AM","63 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:12:58AM","432 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:11:58AM","114 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:10:58AM","152 ms","OK","Los Angeles (CA)"
"up","10/09/2017 08:09:58AM","91 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 08:08:58AM","235 ms","OK","Seattle (WA)"
"up","10/09/2017 08:07:58AM","166 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 08:06:58AM","189 ms","OK","Dallas (TX)"
"up","10/09/2017 08:05:58AM","132 ms","OK","Seattle 2)"
"up","10/09/2017 08:04:58AM","189 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 08:03:58AM","25 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:02:58AM","164 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 08:01:58AM","100 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:00:58AM","38 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:59:58AM","109 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:58:58AM","206 ms","OK","Seattle (WA)"
"up","10/09/2017 07:57:58AM","328 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:56:58AM","171 ms","OK","Dallas (TX)"
"up","10/09/2017 07:55:58AM","120 ms","OK","Seattle 2)"
"up","10/09/2017 07:54:58AM","351 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:53:58AM","35 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:52:58AM","115 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:51:58AM","151 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:50:58AM","131 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:49:58AM","78 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:48:58AM","215 ms","OK","Seattle (WA)"
"up","10/09/2017 07:47:58AM","152 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:46:58AM","125 ms","OK","Dallas (TX)"
"up","10/09/2017 07:45:58AM","113 ms","OK","Seattle 2)"
"up","10/09/2017 07:44:58AM","115 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:43:58AM","30 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:42:58AM","195 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:41:58AM","106 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:40:58AM","64 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:39:58AM","89 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:38:58AM","116 ms","OK","Seattle (WA)"
"up","10/09/2017 07:37:58AM","138 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:36:58AM","86 ms","OK","Dallas (TX)"
"up","10/09/2017 07:35:58AM","214 ms","OK","Seattle 2)"
"up","10/09/2017 07:34:58AM","178 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:33:58AM","70 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:32:58AM","446 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:31:58AM","117 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:30:58AM","46 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:29:58AM","187 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:28:58AM","224 ms","OK","Seattle (WA)"
"up","10/09/2017 07:27:58AM","402 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:26:58AM","144 ms","OK","Dallas (TX)"
"up","10/09/2017 07:25:58AM","109 ms","OK","Seattle 2)"
"up","10/09/2017 07:24:58AM","131 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:23:58AM","39 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:22:58AM","739 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:21:58AM","135 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:20:58AM","91 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:19:58AM","91 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:18:58AM","190 ms","OK","Seattle (WA)"
"up","10/09/2017 07:17:58AM","137 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:16:58AM","157 ms","OK","Dallas (TX)"
"up","10/09/2017 07:15:58AM","175 ms","OK","Seattle 2)"
"up","10/09/2017 07:14:58AM","140 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:13:58AM","33 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:12:58AM","403 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:11:58AM","94 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:10:58AM","78 ms","OK","Los Angeles (CA)"
"up","10/09/2017 07:09:58AM","71 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 07:08:58AM","153 ms","OK","Seattle (WA)"
"up","10/09/2017 07:07:58AM","147 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 07:06:58AM","153 ms","OK","Dallas (TX)"
"up","10/09/2017 07:05:58AM","77 ms","OK","Seattle 2)"
"up","10/09/2017 07:04:58AM","222 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 07:03:58AM","30 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:02:58AM","195 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 07:01:58AM","97 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:00:58AM","71 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:59:58AM","83 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:58:58AM","164 ms","OK","Seattle (WA)"
"up","10/09/2017 06:57:58AM","149 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:56:58AM","205 ms","OK","Dallas (TX)"
"up","10/09/2017 06:55:58AM","120 ms","OK","Seattle 2)"
"up","10/09/2017 06:54:58AM","235 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:53:58AM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:52:58AM","175 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:51:58AM","102 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:50:58AM","49 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:49:58AM","76 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:48:58AM","176 ms","OK","Seattle (WA)"
"up","10/09/2017 06:47:58AM","359 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:46:58AM","298 ms","OK","Dallas (TX)"
"up","10/09/2017 06:45:58AM","221 ms","OK","Seattle 2)"
"up","10/09/2017 06:44:58AM","155 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:43:58AM","51 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:42:58AM","194 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:41:58AM","103 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:40:58AM","47 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:39:58AM","75 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:38:58AM","346 ms","OK","Seattle (WA)"
"up","10/09/2017 06:37:58AM","140 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:36:58AM","210 ms","OK","Dallas (TX)"
"up","10/09/2017 06:35:58AM","107 ms","OK","Seattle 2)"
"up","10/09/2017 06:34:58AM","169 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:33:58AM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:32:58AM","200 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:31:58AM","96 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:30:58AM","47 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:29:58AM","76 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:28:58AM","226 ms","OK","Seattle (WA)"
"up","10/09/2017 06:27:58AM","116 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:26:58AM","204 ms","OK","Dallas (TX)"
"up","10/09/2017 06:25:58AM","117 ms","OK","Seattle 2)"
"up","10/09/2017 06:24:58AM","245 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:23:58AM","25 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:22:58AM","180 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:21:58AM","112 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:20:58AM","41 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:19:58AM","109 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:18:58AM","192 ms","OK","Seattle (WA)"
"up","10/09/2017 06:17:58AM","330 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:16:58AM","118 ms","OK","Dallas (TX)"
"up","10/09/2017 06:15:58AM","137 ms","OK","Seattle 2)"
"up","10/09/2017 06:14:58AM","172 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:13:58AM","37 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:12:58AM","175 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:11:58AM","179 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:10:58AM","45 ms","OK","Los Angeles (CA)"
"up","10/09/2017 06:09:58AM","85 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 06:08:58AM","191 ms","OK","Seattle (WA)"
"up","10/09/2017 06:07:58AM","307 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 06:06:58AM","150 ms","OK","Dallas (TX)"
"up","10/09/2017 06:05:58AM","71 ms","OK","Seattle 2)"
"up","10/09/2017 06:04:58AM","158 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 06:03:58AM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:02:58AM","186 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 06:01:58AM","192 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:00:58AM","47 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:59:58AM","81 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:58:58AM","264 ms","OK","Seattle (WA)"
"up","10/09/2017 05:57:58AM","155 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:56:58AM","109 ms","OK","Dallas (TX)"
"up","10/09/2017 05:55:58AM","223 ms","OK","Seattle 2)"
"up","10/09/2017 05:54:58AM","193 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:53:58AM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:52:58AM","149 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 05:51:58AM","96 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:50:58AM","44 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:49:58AM","181 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:48:58AM","135 ms","OK","Seattle (WA)"
"up","10/09/2017 05:47:58AM","127 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:46:58AM","89 ms","OK","Dallas (TX)"
"up","10/09/2017 05:45:58AM","110 ms","OK","Seattle 2)"
"up","10/09/2017 05:44:58AM","241 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:43:58AM","34 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:42:58AM","190 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 05:41:58AM","123 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:40:58AM","61 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:39:58AM","75 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:38:58AM","247 ms","OK","Seattle (WA)"
"up","10/09/2017 05:37:58AM","143 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:36:58AM","62 ms","OK","Dallas (TX)"
"up","10/09/2017 05:35:58AM","169 ms","OK","Seattle 2)"
"up","10/09/2017 05:34:58AM","195 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:33:58AM","62 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:32:58AM","177 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 05:31:58AM","96 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:30:58AM","61 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:29:58AM","132 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:28:58AM","234 ms","OK","Seattle (WA)"
"up","10/09/2017 05:27:58AM","346 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:26:58AM","149 ms","OK","Dallas (TX)"
"up","10/09/2017 05:25:58AM","63 ms","OK","Seattle 2)"
"up","10/09/2017 05:24:58AM","195 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:23:58AM","37 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:22:58AM","97 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 05:21:58AM","117 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:20:58AM","36 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:19:58AM","218 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:18:58AM","292 ms","OK","Seattle (WA)"
"up","10/09/2017 05:17:58AM","331 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:16:58AM","153 ms","OK","Dallas (TX)"
"up","10/09/2017 05:15:58AM","126 ms","OK","Seattle 2)"
"up","10/09/2017 05:14:58AM","243 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:13:58AM","62 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:12:58AM","433 ms","OK","Falkenberg (Sweden)"
"up","10/09/2017 05:11:58AM","133 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:10:58AM","158 ms","OK","Los Angeles (CA)"
"up","10/09/2017 05:09:58AM","83 ms","OK","Las Vegas 3 (NV)"
"up","10/09/2017 05:08:58AM","374 ms","OK","Seattle (WA)"
"up","10/09/2017 05:07:58AM","144 ms","OK","Charlotte 2 (NC)"
"up","10/09/2017 05:06:58AM","153 ms","OK","Dallas (TX)"
"up","10/09/2017 05:05:58AM","115 ms","OK","Seattle 2)"
"up","10/09/2017 05:04:58AM","178 ms","OK","Strasbourg 6 (France)"
"up","10/09/2017 05:03:58AM","30 ms","OK","Stockholm 3 (Sweden)"
