"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/09/2017 04:26:24PM","328 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:25:24PM","241 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:24:24PM","29 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:23:24PM","113 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:22:24PM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:21:24PM","124 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:20:24PM","179 ms","OK","London (UK)"
"up","10/09/2017 04:19:24PM","169 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:18:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:17:24PM","276 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 04:16:24PM","512 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:15:24PM","193 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:14:24PM","39 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:13:24PM","484 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:12:24PM","80 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:11:24PM","98 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:10:24PM","55 ms","OK","London (UK)"
"up","10/09/2017 04:09:24PM","453 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:08:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:07:24PM","209 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 04:06:24PM","272 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:05:24PM","185 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:04:24PM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:03:24PM","111 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:02:24PM","67 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:01:24PM","148 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:00:24PM","334 ms","OK","London (UK)"
"up","10/09/2017 03:59:24PM","147 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:58:24PM","67 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:57:24PM","195 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:56:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:55:24PM","207 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:54:24PM","28 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:53:24PM","175 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:52:24PM","64 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:51:24PM","74 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:50:24PM","145 ms","OK","London (UK)"
"up","10/09/2017 03:49:24PM","113 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:48:24PM","333 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:47:24PM","206 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:46:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:45:24PM","247 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:44:24PM","58 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:43:24PM","125 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:42:24PM","81 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:41:24PM","87 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:40:24PM","87 ms","OK","London (UK)"
"up","10/09/2017 03:39:24PM","137 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:38:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:37:24PM","674 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:36:24PM","425 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:35:24PM","271 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:34:24PM","60 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:33:24PM","105 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:32:24PM","84 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:31:24PM","133 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:30:24PM","199 ms","OK","London (UK)"
"up","10/09/2017 03:29:24PM","108 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:28:24PM","75 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:27:24PM","557 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:26:24PM","286 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:25:24PM","360 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:24:24PM","34 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:23:24PM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:22:24PM","78 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:21:24PM","137 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:20:24PM","128 ms","OK","London (UK)"
"up","10/09/2017 03:19:24PM","111 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:18:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:17:24PM","273 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:16:24PM","244 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:15:24PM","310 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:14:24PM","66 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:13:24PM","360 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:12:24PM","70 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:11:24PM","91 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:10:24PM","95 ms","OK","London (UK)"
"up","10/09/2017 03:09:24PM","103 ms","OK","Vienna (Austria)"
"up","10/09/2017 03:08:24PM","68 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 03:07:24PM","65 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 03:06:24PM","233 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 03:05:24PM","423 ms","OK","Atlanta (GA)"
"up","10/09/2017 03:04:24PM","113 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 03:03:24PM","985 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 03:02:24PM","73 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 03:01:24PM","152 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 03:00:24PM","57 ms","OK","London (UK)"
"up","10/09/2017 02:59:24PM","107 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:58:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:57:24PM","107 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:56:24PM","229 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:55:24PM","184 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:54:24PM","98 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:53:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:52:24PM","67 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:51:24PM","113 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:50:24PM","50 ms","OK","London (UK)"
"up","10/09/2017 02:49:24PM","108 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:48:24PM","383 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:47:24PM","71 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:46:24PM","244 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:45:24PM","132 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:44:24PM","56 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:43:24PM","103 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:42:24PM","84 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:41:24PM","136 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:40:24PM","143 ms","OK","London (UK)"
"up","10/09/2017 02:39:24PM","133 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:38:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:37:24PM","110 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:36:24PM","228 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:35:24PM","257 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:34:24PM","29 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:33:24PM","107 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:32:24PM","80 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:31:24PM","105 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:30:24PM","134 ms","OK","London (UK)"
"up","10/09/2017 02:29:24PM","101 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:28:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:27:24PM","54 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:26:24PM","267 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:25:24PM","419 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:24:24PM","37 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:23:24PM","117 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:22:24PM","72 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:21:24PM","127 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:20:24PM","119 ms","OK","London (UK)"
"up","10/09/2017 02:19:24PM","120 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:18:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:17:24PM","85 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:16:24PM","237 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:15:24PM","67 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:14:24PM","67 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:13:24PM","105 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:12:24PM","102 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:11:24PM","88 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:10:24PM","115 ms","OK","London (UK)"
"up","10/09/2017 02:09:24PM","148 ms","OK","Vienna (Austria)"
"up","10/09/2017 02:08:24PM","77 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 02:07:24PM","52 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 02:06:24PM","249 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 02:05:24PM","227 ms","OK","Atlanta (GA)"
"up","10/09/2017 02:04:24PM","28 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 02:03:24PM","605 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 02:02:24PM","72 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 02:01:24PM","130 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 02:00:24PM","57 ms","OK","London (UK)"
"up","10/09/2017 01:59:24PM","107 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:58:24PM","87 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:57:24PM","83 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:56:24PM","291 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:55:24PM","170 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:54:24PM","37 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:53:24PM","121 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:52:24PM","71 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:51:24PM","136 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:50:24PM","154 ms","OK","London (UK)"
"up","10/09/2017 01:49:24PM","141 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:48:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:47:24PM","45 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:46:24PM","485 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:45:24PM","193 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:44:24PM","112 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:43:24PM","117 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:42:24PM","64 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:41:24PM","153 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:40:24PM","89 ms","OK","London (UK)"
"up","10/09/2017 01:39:24PM","115 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:38:24PM","197 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:37:24PM","46 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:36:24PM","297 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:35:24PM","334 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:34:24PM","29 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:33:24PM","105 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:32:24PM","80 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:31:24PM","126 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:30:24PM","42 ms","OK","London (UK)"
"up","10/09/2017 01:29:24PM","143 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:28:24PM","359 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:27:24PM","71 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:26:24PM","224 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:25:24PM","211 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:24:24PM","37 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:23:24PM","123 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:22:24PM","67 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:21:24PM","136 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:20:24PM","292 ms","OK","London (UK)"
"up","10/09/2017 01:19:24PM","103 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:18:24PM","78 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:17:24PM","189 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:16:24PM","232 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:15:24PM","77 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:14:24PM","35 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:13:24PM","113 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:12:24PM","106 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:11:24PM","93 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:10:24PM","75 ms","OK","London (UK)"
"up","10/09/2017 01:09:24PM","111 ms","OK","Vienna (Austria)"
"up","10/09/2017 01:08:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 01:07:24PM","76 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 01:06:24PM","271 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 01:05:24PM","304 ms","OK","Atlanta (GA)"
"up","10/09/2017 01:04:24PM","26 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 01:03:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 01:02:24PM","71 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 01:01:24PM","100 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 01:00:24PM","90 ms","OK","London (UK)"
"up","10/09/2017 12:59:24PM","297 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:58:24PM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:57:24PM","80 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:56:24PM","405 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:55:24PM","149 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:54:24PM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:53:24PM","119 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:52:24PM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:51:24PM","115 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:50:24PM","47 ms","OK","London (UK)"
"up","10/09/2017 12:49:24PM","100 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:48:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:47:24PM","77 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:46:24PM","266 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:45:24PM","250 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:44:24PM","39 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:43:24PM","114 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:42:24PM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:41:24PM","119 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:40:24PM","58 ms","OK","London (UK)"
"up","10/09/2017 12:39:24PM","127 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:38:24PM","67 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:37:24PM","49 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:36:24PM","276 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:35:24PM","124 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:34:24PM","30 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:33:24PM","91 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:32:24PM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:31:24PM","133 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:30:24PM","69 ms","OK","London (UK)"
"up","10/09/2017 12:29:24PM","109 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:28:24PM","79 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:27:24PM","52 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:26:24PM","234 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:25:24PM","101 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:24:24PM","55 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:23:24PM","100 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:22:24PM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:21:24PM","89 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:20:24PM","88 ms","OK","London (UK)"
"up","10/09/2017 12:19:24PM","109 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:18:24PM","184 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:17:24PM","61 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:16:24PM","241 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:15:24PM","127 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:14:24PM","30 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:13:24PM","122 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:12:24PM","85 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:11:24PM","104 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:10:24PM","47 ms","OK","London (UK)"
"up","10/09/2017 12:09:24PM","152 ms","OK","Vienna (Austria)"
"up","10/09/2017 12:08:24PM","66 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 12:07:24PM","92 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 12:06:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 12:05:24PM","289 ms","OK","Atlanta (GA)"
"up","10/09/2017 12:04:24PM","60 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 12:03:24PM","108 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 12:02:24PM","77 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 12:01:24PM","100 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 12:00:24PM","122 ms","OK","London (UK)"
"up","10/09/2017 11:59:24AM","118 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:58:24AM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:57:24AM","70 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:56:24AM","231 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:55:24AM","320 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:54:24AM","55 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:53:24AM","113 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:52:24AM","63 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:51:24AM","100 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:50:24AM","37 ms","OK","London (UK)"
"up","10/09/2017 11:49:24AM","116 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:48:24AM","68 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:47:24AM","73 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:46:24AM","235 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:45:24AM","220 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:44:24AM","61 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:43:24AM","90 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:42:24AM","93 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:41:24AM","130 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:40:24AM","101 ms","OK","London (UK)"
"up","10/09/2017 11:39:24AM","119 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:38:24AM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:37:24AM","70 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:36:24AM","236 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:35:24AM","208 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:34:24AM","39 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:33:24AM","93 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:32:24AM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:31:24AM","99 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:30:24AM","61 ms","OK","London (UK)"
"up","10/09/2017 11:29:24AM","110 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:28:24AM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:27:24AM","53 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:26:24AM","223 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:25:24AM","323 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:24:24AM","32 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:23:24AM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:22:24AM","64 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:21:24AM","123 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:20:24AM","136 ms","OK","London (UK)"
"up","10/09/2017 11:19:24AM","131 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:18:24AM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:17:24AM","69 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:16:24AM","265 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:15:24AM","203 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:14:24AM","77 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:13:24AM","112 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:12:24AM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:11:24AM","128 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:10:24AM","63 ms","OK","London (UK)"
"up","10/09/2017 11:09:24AM","129 ms","OK","Vienna (Austria)"
"up","10/09/2017 11:08:24AM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 11:07:24AM","69 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 11:06:24AM","377 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 11:05:24AM","102 ms","OK","Atlanta (GA)"
"up","10/09/2017 11:04:24AM","71 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 11:03:24AM","110 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 11:02:24AM","68 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 11:01:24AM","103 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 11:00:24AM","92 ms","OK","London (UK)"
"up","10/09/2017 10:59:24AM","125 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:58:24AM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:57:24AM","43 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:56:24AM","237 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:55:24AM","273 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:54:24AM","195 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:53:24AM","294 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:52:24AM","70 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:51:24AM","106 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:50:24AM","121 ms","OK","London (UK)"
"up","10/09/2017 10:49:24AM","97 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:48:24AM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:47:24AM","73 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:46:24AM","294 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:45:24AM","63 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:44:24AM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:43:24AM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:42:24AM","67 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:41:24AM","92 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:40:24AM","86 ms","OK","London (UK)"
"up","10/09/2017 10:39:24AM","108 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:38:24AM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:37:24AM","90 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:36:24AM","344 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:35:24AM","118 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:34:24AM","42 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:33:24AM","85 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:32:24AM","103 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:31:24AM","93 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:30:24AM","47 ms","OK","London (UK)"
"up","10/09/2017 10:29:24AM","109 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:28:24AM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:27:24AM","68 ms","OK","Tampa 2 (FL)"
